Time	Node	Type	Packets	
12	7	CacheMisses	236
12	8	CacheHits	314
12	8	CacheMisses	234
12	9	CacheHits	137
12	9	CacheMisses	236
12	10	CacheHits	279
12	10	CacheMisses	231
12	11	CacheHits	135
12	11	CacheMisses	235
12	12	CacheHits	254
12	12	CacheMisses	235
12	13	CacheHits	172
12	13	CacheMisses	238
12	14	CacheHits	553
12	14	CacheMisses	229
12	15	CacheHits	341
12	15	CacheMisses	233
12	16	CacheHits	415
12	16	CacheMisses	228
12	17	CacheHits	429
12	17	CacheMisses	229
12	18	CacheHits	275
12	18	CacheMisses	236
12	19	CacheHits	396
12	19	CacheMisses	225
12	20	CacheHits	259
12	20	CacheMisses	232
12	21	CacheHits	420
12	21	CacheMisses	227
12	22	CacheHits	244
12	22	CacheMisses	235
12	23	CacheHits	115
12	23	CacheMisses	237
12	24	CacheHits	338
12	24	CacheMisses	230
12	25	CacheHits	378
12	25	CacheMisses	227
12	26	CacheHits	233
12	26	CacheMisses	234
12	27	CacheHits	428
12	27	CacheMisses	225
12	28	CacheHits	295
12	28	CacheMisses	238
12	29	CacheHits	297
12	29	CacheMisses	232
12	30	CacheHits	366
12	30	CacheMisses	230
12	31	CacheHits	525
12	31	CacheMisses	227
12	32	CacheHits	300
12	32	CacheMisses	234
12	33	CacheHits	385
12	33	CacheMisses	227
12	34	CacheHits	257
12	34	CacheMisses	236
12	35	CacheHits	399
12	35	CacheMisses	232
12	36	CacheHits	399
12	36	CacheMisses	230
12	37	CacheHits	271
12	37	CacheMisses	233
12	38	CacheHits	165
12	38	CacheMisses	236
12	39	CacheHits	87
12	39	CacheMisses	239
12	40	CacheHits	246
12	40	CacheMisses	232
12	41	CacheHits	310
12	41	CacheMisses	231
12	42	CacheHits	468
12	42	CacheMisses	228
12	43	CacheHits	274
12	43	CacheMisses	236
12	44	CacheHits	354
12	44	CacheMisses	236
12	45	CacheHits	257
12	45	CacheMisses	234
12	46	CacheHits	172
12	46	CacheMisses	238
12	47	CacheHits	306
12	47	CacheMisses	233
12	48	CacheHits	342
12	48	CacheMisses	232
12	49	CacheHits	229
12	49	CacheMisses	234
13	0	CacheHits	377
13	0	CacheMisses	238
13	1	CacheHits	235
13	1	CacheMisses	242
13	2	CacheHits	414
13	2	CacheMisses	237
13	3	CacheHits	244
13	3	CacheMisses	242
13	4	CacheHits	208
13	4	CacheMisses	248
13	5	CacheHits	278
13	5	CacheMisses	243
13	6	CacheHits	272
13	6	CacheMisses	244
13	7	CacheHits	249
13	7	CacheMisses	242
13	8	CacheHits	261
13	8	CacheMisses	240
13	9	CacheHits	107
13	9	CacheMisses	253
13	10	CacheHits	204
13	10	CacheMisses	243
13	11	CacheHits	132
13	11	CacheMisses	254
13	12	CacheHits	197
13	12	CacheMisses	245
13	13	CacheHits	129
13	13	CacheMisses	248
13	14	CacheHits	572
13	14	CacheMisses	236
13	15	CacheHits	243
13	15	CacheMisses	245
13	16	CacheHits	385
13	16	CacheMisses	235
13	17	CacheHits	400
13	17	CacheMisses	232
13	18	CacheHits	232
13	18	CacheMisses	248
13	19	CacheHits	309
13	19	CacheMisses	241
13	20	CacheHits	225
13	20	CacheMisses	246
13	21	CacheHits	332
13	21	CacheMisses	240
13	22	CacheHits	247
13	22	CacheMisses	240
13	23	CacheHits	93
13	23	CacheMisses	252
13	24	CacheHits	292
13	24	CacheMisses	245
13	25	CacheHits	334
13	25	CacheMisses	234
13	26	CacheHits	208
13	26	CacheMisses	248
13	27	CacheHits	350
13	27	CacheMisses	235
13	28	CacheHits	237
13	28	CacheMisses	244
13	29	CacheHits	287
13	29	CacheMisses	239
13	30	CacheHits	281
13	30	CacheMisses	234
13	31	CacheHits	445
13	31	CacheMisses	236
13	32	CacheHits	276
13	32	CacheMisses	240
13	33	CacheHits	338
13	33	CacheMisses	233
13	34	CacheHits	235
13	34	CacheMisses	239
13	35	CacheHits	298
13	35	CacheMisses	239
13	36	CacheHits	321
13	36	CacheMisses	232
13	37	CacheHits	250
13	37	CacheMisses	240
13	38	CacheHits	116
13	38	CacheMisses	247
13	39	CacheHits	94
13	39	CacheMisses	248
13	40	CacheHits	196
13	40	CacheMisses	240
13	41	CacheHits	316
13	41	CacheMisses	241
13	42	CacheHits	379
13	42	CacheMisses	238
13	43	CacheHits	222
13	43	CacheMisses	243
13	44	CacheHits	290
13	44	CacheMisses	244
13	45	CacheHits	238
13	45	CacheMisses	245
13	46	CacheHits	184
13	46	CacheMisses	243
13	47	CacheHits	253
13	47	CacheMisses	241
13	48	CacheHits	290
13	48	CacheMisses	242
13	49	CacheHits	208
13	49	CacheMisses	243
14	0	CacheHits	371
14	0	CacheMisses	219
14	1	CacheHits	232
14	1	CacheMisses	228
14	2	CacheHits	419
14	2	CacheMisses	217
14	3	CacheHits	265
14	3	CacheMisses	232
14	4	CacheHits	213
14	4	CacheMisses	227
14	5	CacheHits	268
14	5	CacheMisses	227
14	6	CacheHits	283
14	6	CacheMisses	233
14	7	CacheHits	263
14	7	CacheMisses	226
14	8	CacheHits	259
14	8	CacheMisses	227
14	9	CacheHits	136
14	9	CacheMisses	235
14	10	CacheHits	239
14	10	CacheMisses	223
14	11	CacheHits	134
14	11	CacheMisses	231
14	12	CacheHits	188
14	12	CacheMisses	226
14	13	CacheHits	158
14	13	CacheMisses	233
14	14	CacheHits	640
14	14	CacheMisses	218
14	15	CacheHits	283
14	15	CacheMisses	228
14	16	CacheHits	430
14	16	CacheMisses	216
14	17	CacheHits	470
14	17	CacheMisses	216
14	18	CacheHits	224
14	18	CacheMisses	228
14	19	CacheHits	345
14	19	CacheMisses	213
14	20	CacheHits	226
14	20	CacheMisses	233
14	21	CacheHits	372
14	21	CacheMisses	214
14	22	CacheHits	284
14	22	CacheMisses	224
14	23	CacheHits	124
14	23	CacheMisses	230
14	24	CacheHits	275
14	24	CacheMisses	229
14	25	CacheHits	334
14	25	CacheMisses	225
14	26	CacheHits	226
14	26	CacheMisses	234
14	27	CacheHits	381
14	27	CacheMisses	215
14	28	CacheHits	242
14	28	CacheMisses	230
14	29	CacheHits	301
14	29	CacheMisses	225
14	30	CacheHits	279
14	30	CacheMisses	224
14	31	CacheHits	439
14	31	CacheMisses	218
14	32	CacheHits	285
14	32	CacheMisses	223
14	33	CacheHits	361
14	33	CacheMisses	214
14	34	CacheHits	209
14	34	CacheMisses	229
14	35	CacheHits	314
14	35	CacheMisses	224
14	36	CacheHits	336
14	36	CacheMisses	220
14	37	CacheHits	261
14	37	CacheMisses	225
14	38	CacheHits	148
14	38	CacheMisses	235
14	39	CacheHits	112
14	39	CacheMisses	242
14	40	CacheHits	216
14	40	CacheMisses	228
14	41	CacheHits	314
14	41	CacheMisses	229
14	42	CacheHits	395
14	42	CacheMisses	216
14	43	CacheHits	227
14	43	CacheMisses	232
14	44	CacheHits	329
14	44	CacheMisses	227
14	45	CacheHits	241
14	45	CacheMisses	227
14	46	CacheHits	198
14	46	CacheMisses	227
14	47	CacheHits	261
14	47	CacheMisses	222
14	48	CacheHits	322
14	48	CacheMisses	227
14	49	CacheHits	212
14	49	CacheMisses	227
15	0	CacheHits	355
15	0	CacheMisses	239
15	1	CacheHits	220
15	1	CacheMisses	245
15	2	CacheHits	394
15	2	CacheMisses	239
15	3	CacheHits	264
15	3	CacheMisses	244
15	4	CacheHits	247
15	4	CacheMisses	250
15	5	CacheHits	301
15	5	CacheMisses	250
15	6	CacheHits	257
15	6	CacheMisses	251
15	7	CacheHits	265
15	7	CacheMisses	251
15	8	CacheHits	242
15	8	CacheMisses	246
15	9	CacheHits	125
15	9	CacheMisses	257
15	10	CacheHits	217
15	10	CacheMisses	246
15	11	CacheHits	132
15	11	CacheMisses	258
15	12	CacheHits	206
15	12	CacheMisses	253
15	13	CacheHits	151
15	13	CacheMisses	254
15	14	CacheHits	592
15	14	CacheMisses	238
15	15	CacheHits	261
15	15	CacheMisses	250
15	16	CacheHits	387
15	16	CacheMisses	243
15	17	CacheHits	497
15	17	CacheMisses	242
15	18	CacheHits	251
15	18	CacheMisses	250
15	19	CacheHits	335
15	19	CacheMisses	236
15	20	CacheHits	223
15	20	CacheMisses	254
15	21	CacheHits	342
15	21	CacheMisses	239
15	22	CacheHits	282
15	22	CacheMisses	251
15	23	CacheHits	116
15	23	CacheMisses	259
15	24	CacheHits	263
15	24	CacheMisses	248
15	25	CacheHits	269
15	25	CacheMisses	247
15	26	CacheHits	227
15	26	CacheMisses	256
15	27	CacheHits	326
15	27	CacheMisses	240
15	28	CacheHits	265
15	28	CacheMisses	249
15	29	CacheHits	289
15	29	CacheMisses	243
15	30	CacheHits	236
15	30	CacheMisses	244
15	31	CacheHits	445
15	31	CacheMisses	239
15	32	CacheHits	269
15	32	CacheMisses	245
15	33	CacheHits	337
15	33	CacheMisses	237
15	34	CacheHits	232
15	34	CacheMisses	249
15	35	CacheHits	361
15	35	CacheMisses	246
15	36	CacheHits	287
15	36	CacheMisses	239
15	37	CacheHits	230
15	37	CacheMisses	252
15	38	CacheHits	166
15	38	CacheMisses	248
15	39	CacheHits	121
15	39	CacheMisses	259
15	40	CacheHits	192
15	40	CacheMisses	250
15	41	CacheHits	268
15	41	CacheMisses	248
15	42	CacheHits	419
15	42	CacheMisses	235
15	43	CacheHits	231
15	43	CacheMisses	254
15	44	CacheHits	305
15	44	CacheMisses	244
15	45	CacheHits	253
15	45	CacheMisses	249
15	46	CacheHits	181
15	46	CacheMisses	252
15	47	CacheHits	233
15	47	CacheMisses	247
15	48	CacheHits	278
15	48	CacheMisses	247
15	49	CacheHits	194
15	49	CacheMisses	253
16	0	CacheHits	336
16	0	CacheMisses	244
16	1	CacheHits	229
16	1	CacheMisses	260
16	2	CacheHits	372
16	2	CacheMisses	246
16	3	CacheHits	288
16	3	CacheMisses	255
16	4	CacheHits	225
16	4	CacheMisses	265
16	5	CacheHits	276
16	5	CacheMisses	264
16	6	CacheHits	293
16	6	CacheMisses	260
16	7	CacheHits	249
16	7	CacheMisses	261
16	8	CacheHits	244
16	8	CacheMisses	261
16	9	CacheHits	161
16	9	CacheMisses	274
16	10	CacheHits	247
16	10	CacheMisses	257
16	11	CacheHits	126
16	11	CacheMisses	273
16	12	CacheHits	176
16	12	CacheMisses	267
16	13	CacheHits	131
16	13	CacheMisses	269
16	14	CacheHits	565
16	14	CacheMisses	243
16	15	CacheHits	285
16	15	CacheMisses	265
16	16	CacheHits	505
16	16	CacheMisses	256
16	17	CacheHits	645
16	17	CacheMisses	254
16	18	CacheHits	260
16	18	CacheMisses	264
16	19	CacheHits	307
16	19	CacheMisses	248
16	20	CacheHits	231
16	20	CacheMisses	267
16	21	CacheHits	294
16	21	CacheMisses	245
16	22	CacheHits	307
16	22	CacheMisses	257
16	23	CacheHits	131
16	23	CacheMisses	269
16	24	CacheHits	270
16	24	CacheMisses	260
16	25	CacheHits	305
16	25	CacheMisses	252
16	26	CacheHits	245
16	26	CacheMisses	270
16	27	CacheHits	355
16	27	CacheMisses	252
16	28	CacheHits	244
16	28	CacheMisses	264
16	29	CacheHits	273
16	29	CacheMisses	260
16	30	CacheHits	249
16	30	CacheMisses	254
16	31	CacheHits	411
16	31	CacheMisses	245
16	32	CacheHits	270
16	32	CacheMisses	260
16	33	CacheHits	337
16	33	CacheMisses	256
16	34	CacheHits	217
16	34	CacheMisses	262
16	35	CacheHits	307
16	35	CacheMisses	254
16	36	CacheHits	296
16	36	CacheMisses	255
16	37	CacheHits	243
16	37	CacheMisses	260
16	38	CacheHits	162
16	38	CacheMisses	270
16	39	CacheHits	115
16	39	CacheMisses	271
16	40	CacheHits	173
16	40	CacheMisses	268
16	41	CacheHits	289
16	41	CacheMisses	263
16	42	CacheHits	396
16	42	CacheMisses	247
16	43	CacheHits	224
16	43	CacheMisses	269
16	44	CacheHits	310
16	44	CacheMisses	252
16	45	CacheHits	256
16	45	CacheMisses	258
16	46	CacheHits	158
16	46	CacheMisses	265
16	47	CacheHits	284
16	47	CacheMisses	252
16	48	CacheHits	337
16	48	CacheMisses	254
16	49	CacheHits	181
16	49	CacheMisses	263
17	0	CacheHits	331
17	0	CacheMisses	257
17	1	CacheHits	235
17	1	CacheMisses	255
17	2	CacheHits	431
17	2	CacheMisses	241
17	3	CacheHits	276
17	3	CacheMisses	260
17	4	CacheHits	238
17	4	CacheMisses	261
17	5	CacheHits	234
17	5	CacheMisses	260
17	6	CacheHits	292
17	6	CacheMisses	255
17	7	CacheHits	251
17	7	CacheMisses	262
17	8	CacheHits	235
17	8	CacheMisses	254
17	9	CacheHits	143
17	9	CacheMisses	272
17	10	CacheHits	229
17	10	CacheMisses	256
17	11	CacheHits	120
17	11	CacheMisses	269
17	12	CacheHits	215
17	12	CacheMisses	261
17	13	CacheHits	131
17	13	CacheMisses	267
17	14	CacheHits	544
17	14	CacheMisses	249
17	15	CacheHits	318
17	15	CacheMisses	253
17	16	CacheHits	473
17	16	CacheMisses	251
17	17	CacheHits	579
17	17	CacheMisses	252
17	18	CacheHits	243
17	18	CacheMisses	264
17	19	CacheHits	337
17	19	CacheMisses	249
17	20	CacheHits	226
17	20	CacheMisses	259
17	21	CacheHits	278
17	21	CacheMisses	252
17	22	CacheHits	267
17	22	CacheMisses	265
17	23	CacheHits	123
17	23	CacheMisses	269
17	24	CacheHits	317
17	24	CacheMisses	250
17	25	CacheHits	299
17	25	CacheMisses	248
17	26	CacheHits	287
17	26	CacheMisses	258
17	27	CacheHits	336
17	27	CacheMisses	242
17	28	CacheHits	214
17	28	CacheMisses	268
17	29	CacheHits	240
17	29	CacheMisses	254
17	30	CacheHits	289
17	30	CacheMisses	251
17	31	CacheHits	424
17	31	CacheMisses	245
17	32	CacheHits	244
17	32	CacheMisses	258
17	33	CacheHits	364
17	33	CacheMisses	248
17	34	CacheHits	186
17	34	CacheMisses	261
17	35	CacheHits	311
17	35	CacheMisses	256
17	36	CacheHits	294
17	36	CacheMisses	247
17	37	CacheHits	262
17	37	CacheMisses	247
17	38	CacheHits	181
17	38	CacheMisses	276
17	39	CacheHits	114
17	39	CacheMisses	275
17	40	CacheHits	179
17	40	CacheMisses	261
17	41	CacheHits	262
17	41	CacheMisses	256
17	42	CacheHits	393
17	42	CacheMisses	252
17	43	CacheHits	257
17	43	CacheMisses	256
17	44	CacheHits	340
17	44	CacheMisses	256
17	45	CacheHits	247
17	45	CacheMisses	263
17	46	CacheHits	172
17	46	CacheMisses	267
17	47	CacheHits	274
17	47	CacheMisses	251
17	48	CacheHits	354
17	48	CacheMisses	248
17	49	CacheHits	180
17	49	CacheMisses	263
18	0	CacheHits	310
18	0	CacheMisses	240
18	1	CacheHits	179
18	1	CacheMisses	245
18	2	CacheHits	377
18	2	CacheMisses	228
18	3	CacheHits	217
18	3	CacheMisses	252
18	4	CacheHits	205
18	4	CacheMisses	244
18	5	CacheHits	244
18	5	CacheMisses	245
18	6	CacheHits	292
18	6	CacheMisses	242
18	7	CacheHits	231
18	7	CacheMisses	240
18	8	CacheHits	207
18	8	CacheMisses	244
18	9	CacheHits	125
18	9	CacheMisses	254
18	10	CacheHits	216
18	10	CacheMisses	240
18	11	CacheHits	142
18	11	CacheMisses	248
18	12	CacheHits	175
18	12	CacheMisses	247
18	13	CacheHits	150
18	13	CacheMisses	245
18	14	CacheHits	627
18	14	CacheMisses	226
18	15	CacheHits	336
18	15	CacheMisses	236
18	16	CacheHits	412
18	16	CacheMisses	232
18	17	CacheHits	453
18	17	CacheMisses	231
18	18	CacheHits	225
18	18	CacheMisses	243
18	19	CacheHits	283
18	19	CacheMisses	228
18	20	CacheHits	260
18	20	CacheMisses	242
18	21	CacheHits	298
18	21	CacheMisses	232
18	22	CacheHits	241
18	22	CacheMisses	241
18	23	CacheHits	129
18	23	CacheMisses	255
18	24	CacheHits	298
18	24	CacheMisses	235
18	25	CacheHits	299
18	25	CacheMisses	239
18	26	CacheHits	279
18	26	CacheMisses	244
18	27	CacheHits	340
18	27	CacheMisses	228
18	28	CacheHits	214
18	28	CacheMisses	241
18	29	CacheHits	197
18	29	CacheMisses	247
18	30	CacheHits	259
18	30	CacheMisses	240
18	31	CacheHits	410
18	31	CacheMisses	229
18	32	CacheHits	202
18	32	CacheMisses	243
18	33	CacheHits	432
18	33	CacheMisses	239
18	34	CacheHits	151
18	34	CacheMisses	246
18	35	CacheHits	280
18	35	CacheMisses	234
18	36	CacheHits	268
18	36	CacheMisses	236
18	37	CacheHits	189
18	37	CacheMisses	246
18	38	CacheHits	133
18	38	CacheMisses	253
18	39	CacheHits	162
18	39	CacheMisses	258
18	40	CacheHits	173
18	40	CacheMisses	243
18	41	CacheHits	238
18	41	CacheMisses	239
18	42	CacheHits	407
18	42	CacheMisses	227
18	43	CacheHits	241
18	43	CacheMisses	240
18	44	CacheHits	260
18	44	CacheMisses	251
18	45	CacheHits	243
18	45	CacheMisses	241
18	46	CacheHits	172
18	46	CacheMisses	244
18	47	CacheHits	208
18	47	CacheMisses	243
18	48	CacheHits	346
18	48	CacheMisses	236
18	49	CacheHits	152
18	49	CacheMisses	243
19	0	CacheHits	389
19	0	CacheMisses	244
19	1	CacheHits	231
19	1	CacheMisses	262
19	2	CacheHits	381
19	2	CacheMisses	243
19	3	CacheHits	307
19	3	CacheMisses	255
19	4	CacheHits	195
19	4	CacheMisses	263
19	5	CacheHits	300
19	5	CacheMisses	258
19	6	CacheHits	327
19	6	CacheMisses	256
19	7	CacheHits	280
19	7	CacheMisses	259
19	8	CacheHits	232
19	8	CacheMisses	251
19	9	CacheHits	138
19	9	CacheMisses	268
19	10	CacheHits	267
19	10	CacheMisses	263
19	11	CacheHits	129
19	11	CacheMisses	274
19	12	CacheHits	170
19	12	CacheMisses	263
19	13	CacheHits	171
19	13	CacheMisses	264
19	14	CacheHits	500
19	14	CacheMisses	249
19	15	CacheHits	332
19	15	CacheMisses	251
19	16	CacheHits	333
19	16	CacheMisses	244
19	17	CacheHits	347
19	17	CacheMisses	243
19	18	CacheHits	250
19	18	CacheMisses	262
19	19	CacheHits	330
19	19	CacheMisses	248
19	20	CacheHits	238
19	20	CacheMisses	264
19	21	CacheHits	294
19	21	CacheMisses	243
19	22	CacheHits	254
19	22	CacheMisses	259
19	23	CacheHits	116
19	23	CacheMisses	275
19	24	CacheHits	289
19	24	CacheMisses	251
19	25	CacheHits	305
19	25	CacheMisses	247
19	26	CacheHits	260
19	26	CacheMisses	264
19	27	CacheHits	340
19	27	CacheMisses	246
19	28	CacheHits	205
19	28	CacheMisses	266
19	29	CacheHits	254
19	29	CacheMisses	254
19	30	CacheHits	284
19	30	CacheMisses	252
19	31	CacheHits	400
19	31	CacheMisses	246
19	32	CacheHits	233
19	32	CacheMisses	256
19	33	CacheHits	423
19	33	CacheMisses	249
19	34	CacheHits	192
19	34	CacheMisses	261
19	35	CacheHits	304
19	35	CacheMisses	254
19	36	CacheHits	284
19	36	CacheMisses	253
19	37	CacheHits	242
19	37	CacheMisses	259
19	38	CacheHits	153
19	38	CacheMisses	271
19	39	CacheHits	167
19	39	CacheMisses	277
19	40	CacheHits	156
19	40	CacheMisses	264
19	41	CacheHits	303
19	41	CacheMisses	259
19	42	CacheHits	342
19	42	CacheMisses	250
19	43	CacheHits	258
19	43	CacheMisses	265
19	44	CacheHits	361
19	44	CacheMisses	251
19	45	CacheHits	278
19	45	CacheMisses	261
19	46	CacheHits	164
19	46	CacheMisses	260
19	47	CacheHits	259
19	47	CacheMisses	258
19	48	CacheHits	332
19	48	CacheMisses	252
19	49	CacheHits	170
19	49	CacheMisses	265
20	0	CacheHits	283
20	0	CacheMisses	260
20	1	CacheHits	195
20	1	CacheMisses	259
20	2	CacheHits	373
20	2	CacheMisses	249
20	3	CacheHits	235
20	3	CacheMisses	270
20	4	CacheHits	195
20	4	CacheMisses	271
20	5	CacheHits	249
20	5	CacheMisses	258
20	6	CacheHits	263
20	6	CacheMisses	263
20	7	CacheHits	227
20	7	CacheMisses	261
20	8	CacheHits	198
20	8	CacheMisses	263
20	9	CacheHits	126
20	9	CacheMisses	266
20	10	CacheHits	250
20	10	CacheMisses	264
20	11	CacheHits	113
20	11	CacheMisses	279
20	12	CacheHits	140
20	12	CacheMisses	270
20	13	CacheHits	158
20	13	CacheMisses	267
20	14	CacheHits	516
20	14	CacheMisses	258
20	15	CacheHits	337
20	15	CacheMisses	262
20	16	CacheHits	252
20	16	CacheMisses	256
20	17	CacheHits	266
20	17	CacheMisses	256
20	18	CacheHits	214
20	18	CacheMisses	271
20	19	CacheHits	256
20	19	CacheMisses	253
20	20	CacheHits	273
20	20	CacheMisses	268
20	21	CacheHits	254
20	21	CacheMisses	257
20	22	CacheHits	254
20	22	CacheMisses	257
20	23	CacheHits	98
20	23	CacheMisses	280
20	24	CacheHits	265
20	24	CacheMisses	262
20	25	CacheHits	245
20	25	CacheMisses	250
20	26	CacheHits	296
20	26	CacheMisses	268
20	27	CacheHits	286
20	27	CacheMisses	253
20	28	CacheHits	239
20	28	CacheMisses	268
20	29	CacheHits	199
20	29	CacheMisses	254
20	30	CacheHits	273
20	30	CacheMisses	254
20	31	CacheHits	380
20	31	CacheMisses	255
20	32	CacheHits	176
20	32	CacheMisses	261
20	33	CacheHits	404
20	33	CacheMisses	253
20	34	CacheHits	173
20	34	CacheMisses	267
20	35	CacheHits	259
20	35	CacheMisses	254
20	36	CacheHits	284
20	36	CacheMisses	262
20	37	CacheHits	228
20	37	CacheMisses	258
20	38	CacheHits	130
20	38	CacheMisses	272
20	39	CacheHits	175
20	39	CacheMisses	278
20	40	CacheHits	136
20	40	CacheMisses	268
20	41	CacheHits	248
20	41	CacheMisses	255
20	42	CacheHits	341
20	42	CacheMisses	253
20	43	CacheHits	279
20	43	CacheMisses	263
20	44	CacheHits	279
20	44	CacheMisses	267
20	45	CacheHits	222
20	45	CacheMisses	255
20	46	CacheHits	156
20	46	CacheMisses	267
20	47	CacheHits	236
20	47	CacheMisses	256
20	48	CacheHits	302
20	48	CacheMisses	258
20	49	CacheHits	161
20	49	CacheMisses	263
21	0	CacheHits	319
21	0	CacheMisses	230
21	1	CacheHits	215
21	1	CacheMisses	239
21	2	CacheHits	392
21	2	CacheMisses	224
21	3	CacheHits	261
21	3	CacheMisses	237
21	4	CacheHits	212
21	4	CacheMisses	248
21	5	CacheHits	299
21	5	CacheMisses	243
21	6	CacheHits	294
21	6	CacheMisses	236
21	7	CacheHits	261
21	7	CacheMisses	235
21	8	CacheHits	208
21	8	CacheMisses	243
21	9	CacheHits	149
21	9	CacheMisses	260
21	10	CacheHits	288
21	10	CacheMisses	238
21	11	CacheHits	112
21	11	CacheMisses	262
21	12	CacheHits	152
21	12	CacheMisses	251
21	13	CacheHits	147
21	13	CacheMisses	250
21	14	CacheHits	546
21	14	CacheMisses	235
21	15	CacheHits	325
21	15	CacheMisses	237
21	16	CacheHits	306
21	16	CacheMisses	222
21	17	CacheHits	316
21	17	CacheMisses	221
21	18	CacheHits	248
21	18	CacheMisses	246
21	19	CacheHits	340
21	19	CacheMisses	224
21	20	CacheHits	288
21	20	CacheMisses	244
21	21	CacheHits	288
21	21	CacheMisses	231
21	22	CacheHits	258
21	22	CacheMisses	241
21	23	CacheHits	104
21	23	CacheMisses	259
21	24	CacheHits	319
21	24	CacheMisses	226
21	25	CacheHits	258
21	25	CacheMisses	228
21	26	CacheHits	262
21	26	CacheMisses	241
21	27	CacheHits	360
21	27	CacheMisses	236
21	28	CacheHits	195
21	28	CacheMisses	249
21	29	CacheHits	283
21	29	CacheMisses	233
21	30	CacheHits	296
21	30	CacheMisses	233
21	31	CacheHits	458
21	31	CacheMisses	229
21	32	CacheHits	228
21	32	CacheMisses	238
21	33	CacheHits	436
21	33	CacheMisses	232
21	34	CacheHits	173
21	34	CacheMisses	246
21	35	CacheHits	282
21	35	CacheMisses	228
21	36	CacheHits	323
21	36	CacheMisses	231
21	37	CacheHits	251
21	37	CacheMisses	235
21	38	CacheHits	142
21	38	CacheMisses	257
21	39	CacheHits	162
21	39	CacheMisses	259
21	40	CacheHits	138
21	40	CacheMisses	253
21	41	CacheHits	306
21	41	CacheMisses	237
21	42	CacheHits	415
21	42	CacheMisses	227
21	43	CacheHits	282
21	43	CacheMisses	242
21	44	CacheHits	310
21	44	CacheMisses	233
21	45	CacheHits	242
21	45	CacheMisses	238
21	46	CacheHits	161
21	46	CacheMisses	249
21	47	CacheHits	264
21	47	CacheMisses	234
21	48	CacheHits	351
21	48	CacheMisses	232
21	49	CacheHits	185
21	49	CacheMisses	253
22	0	CacheHits	322
22	0	CacheMisses	230
22	1	CacheHits	222
22	1	CacheMisses	246
22	2	CacheHits	378
22	2	CacheMisses	219
22	3	CacheHits	269
22	3	CacheMisses	235
22	4	CacheHits	183
22	4	CacheMisses	243
22	5	CacheHits	305
22	5	CacheMisses	232
22	6	CacheHits	261
22	6	CacheMisses	237
22	7	CacheHits	292
22	7	CacheMisses	229
22	8	CacheHits	209
22	8	CacheMisses	240
22	9	CacheHits	149
22	9	CacheMisses	250
22	10	CacheHits	274
22	10	CacheMisses	249
22	11	CacheHits	111
22	11	CacheMisses	256
22	12	CacheHits	178
22	12	CacheMisses	251
22	13	CacheHits	151
22	13	CacheMisses	248
22	14	CacheHits	489
22	14	CacheMisses	233
22	15	CacheHits	319
22	15	CacheMisses	237
22	16	CacheHits	266
22	16	CacheMisses	226
22	17	CacheHits	265
22	17	CacheMisses	225
22	18	CacheHits	214
22	18	CacheMisses	240
22	19	CacheHits	359
22	19	CacheMisses	221
22	20	CacheHits	288
22	20	CacheMisses	238
22	21	CacheHits	277
22	21	CacheMisses	229
22	22	CacheHits	296
22	22	CacheMisses	236
22	23	CacheHits	126
22	23	CacheMisses	252
22	24	CacheHits	279
22	24	CacheMisses	232
22	25	CacheHits	291
22	25	CacheMisses	225
22	26	CacheHits	289
22	26	CacheMisses	235
22	27	CacheHits	340
22	27	CacheMisses	230
22	28	CacheHits	200
22	28	CacheMisses	244
22	29	CacheHits	247
22	29	CacheMisses	240
22	30	CacheHits	316
22	30	CacheMisses	229
22	31	CacheHits	414
22	31	CacheMisses	230
22	32	CacheHits	227
22	32	CacheMisses	236
22	33	CacheHits	324
22	33	CacheMisses	227
22	34	CacheHits	170
22	34	CacheMisses	243
22	35	CacheHits	279
22	35	CacheMisses	229
22	36	CacheHits	360
22	36	CacheMisses	231
22	37	CacheHits	260
22	37	CacheMisses	240
22	38	CacheHits	151
22	38	CacheMisses	248
22	39	CacheHits	176
22	39	CacheMisses	254
22	40	CacheHits	154
22	40	CacheMisses	252
22	41	CacheHits	258
22	41	CacheMisses	233
22	42	CacheHits	380
22	42	CacheMisses	231
22	43	CacheHits	278
22	43	CacheMisses	242
22	44	CacheHits	292
22	44	CacheMisses	231
22	45	CacheHits	239
22	45	CacheMisses	232
22	46	CacheHits	162
22	46	CacheMisses	248
22	47	CacheHits	260
22	47	CacheMisses	240
22	48	CacheHits	328
22	48	CacheMisses	232
22	49	CacheHits	145
22	49	CacheMisses	252
23	0	CacheHits	301
23	0	CacheMisses	253
23	1	CacheHits	221
23	1	CacheMisses	267
23	2	CacheHits	404
23	2	CacheMisses	239
23	3	CacheHits	287
23	3	CacheMisses	263
23	4	CacheHits	189
23	4	CacheMisses	266
23	5	CacheHits	283
23	5	CacheMisses	256
23	6	CacheHits	215
23	6	CacheMisses	262
23	7	CacheHits	277
23	7	CacheMisses	257
23	8	CacheHits	204
23	8	CacheMisses	262
23	9	CacheHits	170
23	9	CacheMisses	269
23	10	CacheHits	249
23	10	CacheMisses	261
23	11	CacheHits	113
23	11	CacheMisses	270
23	12	CacheHits	141
23	12	CacheMisses	266
23	13	CacheHits	125
23	13	CacheMisses	270
23	14	CacheHits	493
23	14	CacheMisses	252
23	15	CacheHits	294
23	15	CacheMisses	250
23	16	CacheHits	244
